Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Gender,Age
C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,26.5,6.63,F,25
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,39,9.75,F,32
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,33.5,8.38,F,75
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,16,4,F,45
C2B,Airlines,Online,Bronze Plan,No,20,SINGAPORE,32,8,F,31
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,27,6.75,F,28
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,33.5,8.38,F,34
C2B,Airlines,Online,Bronze Plan,No,34,SINGAPORE,60,15,M,24
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,27,6.75,F,54
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,20,5,M,17
C2B,Airlines,Online,Silver Plan,No,8,SINGAPORE,39,9.75,M,39
C2B,Airlines,Online,Silver Plan,No,45,SINGAPORE,148,37,M,32
C2B,Airlines,Online,Silver Plan,No,64,SINGAPORE,29.5,7.38,F,49
C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,39,9.75,F,31
C2B,Airlines,Online,Silver Plan,No,26,SINGAPORE,22.5,5.63,F,33
C2B,Airlines,Online,Silver Plan,No,8,SINGAPORE,59,14.75,M,41
C2B,Airlines,Online,Silver Plan,No,25,SINGAPORE,29,7.25,M,42
C2B,Airlines,Online,Silver Plan,No,123,SINGAPORE,48.5,12.13,M,30
C2B,Airlines,Online,Silver Plan,No,32,SINGAPORE,29,7.25,F,29
C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,161,40.25,F,82
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216,54,F,45
C2B,Airlines,Online,Annual Silver Plan,No,370,SINGAPORE,216,54,M,33
C2B,Airlines,Online,Annual Silver Plan,No,426,SINGAPORE,216,54,M,49
C2B,Airlines,Online,Annual Silver Plan,No,409,SINGAPORE,216,54,M,21
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216,54,F,71
C2B,Airlines,Online,Annual Silver Plan,Yes,385,SINGAPORE,216,54,F,28
C2B,Airlines,Online,Annual Gold Plan,No,364,SINGAPORE,333,83.25,M,35
C2B,Airlines,Online,Annual Gold Plan,No,395,SINGAPORE,333,83.25,M,38
KML,Travel Agency,Online,Value Plan,No,74,GERMANY,75,28.5,M,48
RAB,Airlines,Online,Value Plan,No,16,BRUNEI DARUSSALAM,23,9.2,F,28
LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,8,MYANMAR,31.2,20.28,F,74
JZI,Airlines,Online,Basic Plan,No,2,CHINA,22,7.7,M,36
JZI,Airlines,Online,Basic Plan,No,17,MALAYSIA,22,7.7,M,48
JZI,Airlines,Online,Basic Plan,No,72,PHILIPPINES,22,7.7,F,48
JZI,Airlines,Online,Basic Plan,No,12,MALAYSIA,33,11.55,M,45
JZI,Airlines,Online,Basic Plan,No,52,HONG KONG,26,9.1,F,49
JZI,Airlines,Online,Basic Plan,No,94,CHINA,56,19.6,M,44
JZI,Airlines,Online,Basic Plan,No,94,CHINA,56,19.6,M,43
JZI,Airlines,Online,Basic Plan,No,4,THAILAND,18,6.3,M,51
JZI,Airlines,Online,Basic Plan,No,14,VIET NAM,22,7.7,M,61
JZI,Airlines,Online,Basic Plan,No,6,VIET NAM,22,7.7,M,27
JZI,Airlines,Online,Basic Plan,No,35,"TAIWAN, PROVINCE OF CHINA",35,12.25,F,67
JZI,Airlines,Online,Basic Plan,No,6,MALAYSIA,22,7.7,M,59
JZI,Airlines,Online,Basic Plan,No,35,CHINA,50,17.5,F,47
JZI,Airlines,Online,Basic Plan,No,11,"KOREA, REPUBLIC OF",35,12.25,M,54
JZI,Airlines,Online,Basic Plan,No,11,"KOREA, REPUBLIC OF",35,12.25,F,49
JZI,Airlines,Online,Basic Plan,No,38,PHILIPPINES,18,6.3,F,39
JZI,Airlines,Online,Value Plan,No,26,JAPAN,45,15.75,M,33
JZI,Airlines,Online,Value Plan,No,32,JAPAN,69,24.15,M,51
JZI,Airlines,Online,Value Plan,No,7,"KOREA, REPUBLIC OF",45,15.75,M,62
JZI,Airlines,Online,Value Plan,No,28,NETHERLANDS,109,38.15,F,60
JZI,Airlines,Online,Value Plan,No,7,HONG KONG,45,15.75,M,55
JZI,Airlines,Online,Value Plan,No,15,HONG KONG,45,15.75,M,55
JZI,Airlines,Online,Value Plan,No,42,QATAR,0,52.15,F,35
TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,M,19
TST,Travel Agency,Offline,Travel Cruise Protect,No,5,THAILAND,30,10.5,M,76
TST,Travel Agency,Offline,Travel Cruise Protect,No,5,THAILAND,30,10.5,F,71
TST,Travel Agency,Offline,Travel Cruise Protect,No,5,THAILAND,30,10.5,F,41
TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,F,45
TST,Travel Agency,Offline,Travel Cruise Protect,No,14,THAILAND,30,10.5,M,8
C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,16,4,M,56
C2B,Airlines,Online,Bronze Plan,No,57,SINGAPORE,125.5,31.38,F,21
C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,16,4,F,31
C2B,Airlines,Online,Bronze Plan,No,36,SINGAPORE,33.5,8.38,M,24
C2B,Airlines,Online,Bronze Plan,No,33,SINGAPORE,60,15,M,43
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,0,7.95,M,22
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,32.4,8.1,M,22
C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,60,15,F,28
C2B,Airlines,Online,Bronze Plan,No,29,SINGAPORE,86,21.5,M,25
C2B,Airlines,Online,Bronze Plan,No,32,SINGAPORE,39,9.75,M,26
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,0,6.63,M,30
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,27,6.75,F,75
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,21,5.25,M,22
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,27,6.75,M,59
C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,39,9.75,F,36
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,16,4,F,38
C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,16,4,M,28
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,20,5,F,68
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,60,15,F,33
C2B,Airlines,Online,Bronze Plan,No,13,SINGAPORE,57,14.25,F,49
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,20,5,F,41
C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,27,6.75,M,32
C2B,Airlines,Online,Bronze Plan,No,31,SINGAPORE,19.2,4.8,F,49
C2B,Airlines,Online,Bronze Plan,No,52,SINGAPORE,106,26.5,M,32
C2B,Airlines,Online,Bronze Plan,No,30,SINGAPORE,20,5,F,31
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,16,4,M,30
C2B,Airlines,Online,Silver Plan,No,37,SINGAPORE,95,23.75,M,28
C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,39,9.75,M,23
C2B,Airlines,Online,Silver Plan,No,8,SINGAPORE,47.5,11.88,M,30
C2B,Airlines,Online,Silver Plan,Yes,15,SINGAPORE,22.5,5.63,F,29
C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,39,9.75,F,68
C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,47.5,11.88,F,28
C2B,Airlines,Online,Silver Plan,No,15,SINGAPORE,46.8,11.7,F,34
C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,29.5,7.38,F,55
C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,22.5,5.63,F,41
C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,27,6.75,F,25
C2B,Airlines,Online,Silver Plan,No,8,SINGAPORE,29.5,7.38,F,27
C2B,Airlines,Online,Silver Plan,No,37,SINGAPORE,27,6.75,F,23
C2B,Airlines,Online,Silver Plan,No,104,SINGAPORE,22.5,5.63,M,12
C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,46.8,11.7,F,67
C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,41,10.25,F,38
C2B,Airlines,Online,Gold Plan,No,9,SINGAPORE,42.5,10.63,F,48
C2B,Airlines,Online,Annual Silver Plan,No,368,SINGAPORE,216,54,M,41
C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,399.6,99.9,M,66
C2B,Airlines,Online,Annual Gold Plan,No,370,SINGAPORE,333,83.25,F,34
JZI,Airlines,Online,Basic Plan,No,10,CHINA,22,7.7,M,62
JZI,Airlines,Online,Basic Plan,No,35,THAILAND,37,12.95,M,64
JZI,Airlines,Online,Basic Plan,No,60,MYANMAR,33,11.55,F,42
JZI,Airlines,Online,Basic Plan,No,113,MYANMAR,42,14.7,F,41
JZI,Airlines,Online,Basic Plan,No,17,NEW ZEALAND,40,14,F,15
JZI,Airlines,Online,Basic Plan,No,26,PHILIPPINES,37,12.95,F,33
JZI,Airlines,Online,Basic Plan,No,86,CHINA,44,15.4,M,43
JZI,Airlines,Online,Basic Plan,No,22,"TAIWAN, PROVINCE OF CHINA",26,9.1,M,45
JZI,Airlines,Online,Basic Plan,No,30,MYANMAR,47,16.45,F,31
JZI,Airlines,Online,Basic Plan,No,40,"TAIWAN, PROVINCE OF CHINA",26,9.1,F,40
JZI,Airlines,Online,Basic Plan,No,14,PHILIPPINES,30,10.5,F,40
JZI,Airlines,Online,Basic Plan,No,34,"TAIWAN, PROVINCE OF CHINA",35,12.25,F,75
JZI,Airlines,Online,Basic Plan,No,5,SWITZERLAND,36,12.6,M,33
JZI,Airlines,Online,Value Plan,No,19,NEW ZEALAND,58,20.3,F,48
JZI,Airlines,Online,Value Plan,No,27,HONG KONG,58,20.3,M,49
ART,Airlines,Online,Value Plan,No,84,HONG KONG,61,21.35,M,118
ART,Airlines,Online,24 Protect,No,27,MALAYSIA,11.19,3.92,M,48
C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,39,9.75,M,33
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,16,4,M,31
C2B,Airlines,Online,Bronze Plan,No,137,SINGAPORE,0,8.38,F,24
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,20,5,M,29
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,0,6.63,F,25
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,19.2,4.8,M,59
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,16,4,M,37
C2B,Airlines,Online,Bronze Plan,No,26,SINGAPORE,16,4,F,32
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,21,5.25,F,25
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,32.4,8.1,F,39
C2B,Airlines,Online,Bronze Plan,No,30,SINGAPORE,27,6.75,F,31
C2B,Airlines,Online,Bronze Plan,No,31,SINGAPORE,56.5,14.13,M,25
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,33.5,8.38,M,34
C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,58.2,14.55,F,24
C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,39,9.75,M,55
C2B,Airlines,Online,Silver Plan,No,182,SINGAPORE,72,18,F,28
C2B,Airlines,Online,Silver Plan,No,24,SINGAPORE,39,9.75,F,30
C2B,Airlines,Online,Silver Plan,No,215,SINGAPORE,0,120.5,F,30
C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,62,15.5,F,25
C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,22.5,5.63,F,37
C2B,Airlines,Online,Silver Plan,No,8,SINGAPORE,39,9.75,F,25
C2B,Airlines,Online,Silver Plan,Yes,16,SINGAPORE,72,18,F,46
C2B,Airlines,Online,Annual Silver Plan,No,375,SINGAPORE,216,54,M,26
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216,54,M,30
C2B,Airlines,Online,Annual Silver Plan,No,403,SINGAPORE,216,54,F,25
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216,54,F,52
C2B,Airlines,Online,Annual Silver Plan,No,369,SINGAPORE,216,54,M,41
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216,54,F,24
C2B,Airlines,Online,Annual Silver Plan,No,380,SINGAPORE,216,54,F,21
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216,54,F,26
C2B,Airlines,Online,Annual Gold Plan,No,364,SINGAPORE,333,83.25,M,42
JWT,Airlines,Online,Value Plan,No,11,INDIA,60,24,M,118
JWT,Airlines,Online,Value Plan,No,6,INDIA,39,15.6,M,118
KML,Travel Agency,Online,Premier Plan,No,28,NORWAY,86,32.68,F,48
LWC,Travel Agency,Online,Annual Travel Protect Platinum,No,365,UNITED STATES,404.25,262.76,M,58
JZI,Airlines,Online,Basic Plan,No,56,HONG KONG,35,12.25,M,56
JZI,Airlines,Online,Basic Plan,No,8,CHINA,26,9.1,F,26
JZI,Airlines,Online,Basic Plan,No,26,"TAIWAN, PROVINCE OF CHINA",26,9.1,M,45
JZI,Airlines,Online,Basic Plan,No,7,THAILAND,18,6.3,M,63
JZI,Airlines,Online,Basic Plan,No,5,INDONESIA,18,6.3,M,28
JZI,Airlines,Online,Basic Plan,No,46,THAILAND,52,18.2,M,62
JZI,Airlines,Online,Basic Plan,No,17,HONG KONG,22,7.7,M,32
JZI,Airlines,Online,Basic Plan,No,32,PHILIPPINES,30,10.5,F,47
JZI,Airlines,Online,Basic Plan,No,85,MALAYSIA,18,6.3,M,33
JZI,Airlines,Online,Basic Plan,No,17,VIET NAM,30,10.5,M,46
JZI,Airlines,Online,Value Plan,No,14,UNITED KINGDOM,109,38.15,M,27
JZI,Airlines,Online,Value Plan,No,29,AUSTRALIA,36,12.6,M,45
JZI,Airlines,Online,Value Plan,No,50,UNITED STATES,55,19.25,F,70
JZI,Airlines,Online,Value Plan,No,30,UNITED ARAB EMIRATES,109,38.15,F,33
JZI,Airlines,Online,Value Plan,No,182,UNITED STATES,138,48.3,F,40
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,16,4,F,65
C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,16,4,F,26
C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,20,5,F,48
C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,60,15,M,38
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,16,4,M,60
C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,13.5,3.38,F,65
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,53,13.25,F,24
C2B,Airlines,Online,Bronze Plan,No,41,SINGAPORE,60,15,M,22
C2B,Airlines,Online,Bronze Plan,No,136,SINGAPORE,33.5,8.38,F,24
C2B,Airlines,Online,Bronze Plan,No,34,SINGAPORE,69.5,17.38,F,30
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,16,4,F,21
C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,60,15,F,36
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,16,4,F,84
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,27,6.75,F,39
C2B,Airlines,Online,Bronze Plan,No,28,SINGAPORE,20,5,M,43
C2B,Airlines,Online,Bronze Plan,No,32,SINGAPORE,68.5,17.13,F,51
C2B,Airlines,Online,Bronze Plan,No,27,SINGAPORE,56.5,14.13,M,16
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,21,5.25,M,29
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,16,4,F,21
C2B,Airlines,Online,Bronze Plan,No,27,SINGAPORE,50,12.5,M,55
C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,20,5,F,39
C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,16,4,F,24
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,20,5,F,8
C2B,Airlines,Online,Bronze Plan,No,23,SINGAPORE,39,9.75,F,35
C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,33.5,8.38,M,20
C2B,Airlines,Online,Silver Plan,No,13,SINGAPORE,62,15.5,F,58
C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,81.5,20.38,F,23
C2B,Airlines,Online,Silver Plan,No,30,SINGAPORE,62,15.5,M,20
C2B,Airlines,Online,Silver Plan,No,13,SINGAPORE,58.2,14.55,M,65
C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,56.5,14.13,F,56
C2B,Airlines,Online,Gold Plan,No,1,SINGAPORE,55,13.75,F,35
C2B,Airlines,Online,Gold Plan,No,24,SINGAPORE,69.5,17.38,F,40
C2B,Airlines,Online,Annual Silver Plan,No,372,SINGAPORE,216,54,F,88
C2B,Airlines,Online,Annual Silver Plan,No,367,SINGAPORE,216,54,M,37
C2B,Airlines,Online,Annual Silver Plan,No,373,SINGAPORE,216,54,M,38
C2B,Airlines,Online,Annual Silver Plan,No,367,SINGAPORE,193.2,48.3,F,46
C2B,Airlines,Online,Annual Silver Plan,No,397,SINGAPORE,161,40.25,F,69
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,193.2,48.3,F,59
C2B,Airlines,Online,Annual Silver Plan,No,367,SINGAPORE,161,40.25,F,57
C2B,Airlines,Online,Annual Silver Plan,No,371,SINGAPORE,161,40.25,F,56
C2B,Airlines,Online,Annual Silver Plan,No,382,SINGAPORE,216,54,F,32
C2B,Airlines,Online,Annual Gold Plan,No,365,SINGAPORE,239.5,59.88,M,69
C2B,Airlines,Online,Annual Gold Plan,No,379,SINGAPORE,333,83.25,F,50
JWT,Airlines,Online,Value Plan,No,15,INDIA,39,15.6,M,118
JWT,Airlines,Online,Value Plan,No,16,INDIA,60,24,M,118
JWT,Airlines,Online,Value Plan,No,32,INDIA,93,37.2,M,118
JWT,Airlines,Online,Value Plan,No,78,INDIA,31,12.4,M,118
RAB,Airlines,Online,Value Plan,No,4,BRUNEI DARUSSALAM,15,6,M,39
JZI,Airlines,Online,Basic Plan,No,5,THAILAND,22,7.7,M,59
JZI,Airlines,Online,Basic Plan,No,6,MALAYSIA,18,6.3,M,53
JZI,Airlines,Online,Basic Plan,No,11,MYANMAR,22,7.7,M,62
JZI,Airlines,Online,Basic Plan,No,7,THAILAND,18,6.3,M,49
JZI,Airlines,Online,Basic Plan,No,16,HONG KONG,22,7.7,F,27
JZI,Airlines,Online,Basic Plan,No,3,MALAYSIA,18,6.3,M,27
JZI,Airlines,Online,Basic Plan,No,9,THAILAND,18,6.3,M,57
JZI,Airlines,Online,Basic Plan,No,17,CHINA,35,12.25,M,43
JZI,Airlines,Online,Basic Plan,No,16,AUSTRALIA,35,12.25,F,16
JZI,Airlines,Online,Basic Plan,No,4,HONG KONG,22,7.7,M,44
JZI,Airlines,Online,Basic Plan,No,6,"TAIWAN, PROVINCE OF CHINA",0,9.1,M,43
JZI,Airlines,Online,Basic Plan,No,9,CHINA,26,9.1,M,30
JZI,Airlines,Online,Basic Plan,No,39,THAILAND,22,7.7,F,60
JZI,Airlines,Online,Basic Plan,No,11,MALAYSIA,22,7.7,F,43
JZI,Airlines,Online,Basic Plan,No,6,THAILAND,18,6.3,M,44
JZI,Airlines,Online,Basic Plan,No,29,MYANMAR,33,11.55,M,50
JZI,Airlines,Online,Basic Plan,No,20,CHINA,22,7.7,M,39
JZI,Airlines,Online,Basic Plan,No,5,VIET NAM,22,7.7,M,49
JZI,Airlines,Online,Basic Plan,No,216,AUSTRALIA,44,15.4,M,27
JZI,Airlines,Online,Value Plan,No,14,JAPAN,58,20.3,M,34
JZI,Airlines,Online,Value Plan,No,189,AUSTRALIA,45,15.75,M,49
C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,16,4,F,28
C2B,Airlines,Online,Bronze Plan,No,45,SINGAPORE,56.5,14.13,F,23
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,27,6.75,F,29
C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,53,13.25,M,38
C2B,Airlines,Online,Bronze Plan,Yes,8,SINGAPORE,27,6.75,M,26
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,16,4,F,25
C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,40,10,F,29
C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,27,6.75,M,27
C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,33.5,8.38,M,66
C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,33.5,8.38,M,30
C2B,Airlines,Online,Bronze Plan,No,83,SINGAPORE,20,5,M,35
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,16.2,4.05,M,68
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,16,4,F,69
C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,26.5,6.63,F,26
C2B,Airlines,Online,Bronze Plan,No,83,SINGAPORE,27,6.75,M,35
C2B,Airlines,Online,Bronze Plan,No,67,SINGAPORE,51,12.75,F,57
C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,29.5,7.38,M,50
C2B,Airlines,Online,Silver Plan,No,23,SINGAPORE,29,7.25,F,40
C2B,Airlines,Online,Silver Plan,No,27,SINGAPORE,81.5,20.38,F,23
C2B,Airlines,Online,Silver Plan,No,32,SINGAPORE,47.5,11.88,M,26
C2B,Airlines,Online,Silver Plan,No,22,SINGAPORE,163,40.75,M,35
C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,29,7.25,M,38
C2B,Airlines,Online,Silver Plan,No,90,SINGAPORE,236,59,M,69
C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,22.5,5.63,F,20
C2B,Airlines,Online,Silver Plan,No,34,SINGAPORE,95,23.75,M,31
C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,39,9.75,F,34
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,22.5,5.63,M,58
C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,39,9.75,F,33
C2B,Airlines,Online,Silver Plan,Yes,38,SINGAPORE,62,15.5,F,29
C2B,Airlines,Online,Silver Plan,No,35,SINGAPORE,29,7.25,F,27
C2B,Airlines,Online,Silver Plan,No,21,SINGAPORE,48.5,12.13,F,68
C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,58,14.5,F,19
C2B,Airlines,Online,Silver Plan,No,34,SINGAPORE,72,18,M,26
C2B,Airlines,Online,Gold Plan,No,1,SINGAPORE,36,9,M,61
C2B,Airlines,Online,Gold Plan,No,3,SINGAPORE,51,12.75,M,30
C2B,Airlines,Online,Gold Plan,No,5,SINGAPORE,59.5,14.88,M,38
C2B,Airlines,Online,Gold Plan,Yes,21,SINGAPORE,69.5,17.38,F,83
C2B,Airlines,Online,Annual Silver Plan,Yes,365,SINGAPORE,216,54,M,49
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216,54,F,29
C2B,Airlines,Online,Annual Silver Plan,No,368,SINGAPORE,161,40.25,F,51
C2B,Airlines,Online,Annual Silver Plan,No,374,SINGAPORE,161,40.25,F,78
C2B,Airlines,Online,Annual Silver Plan,No,373,SINGAPORE,216,54,M,61
C2B,Airlines,Online,Annual Silver Plan,No,369,SINGAPORE,216,54,F,52
C2B,Airlines,Online,Annual Silver Plan,Yes,368,SINGAPORE,216,54,F,24
C2B,Airlines,Online,Annual Silver Plan,No,364,SINGAPORE,216,54,M,30
C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,216,54,M,58
C2B,Airlines,Online,Annual Silver Plan,No,367,SINGAPORE,216,54,F,39
JWT,Airlines,Online,Value Plan,No,39,INDIA,31,12.4,F,118
JWT,Airlines,Online,Value Plan,No,7,INDIA,39,15.6,M,118
KML,Travel Agency,Online,Value Plan,No,11,INDONESIA,33,12.54,M,48
KML,Travel Agency,Online,Value Plan,No,33,NETHERLANDS,58,22.04,F,48
RAB,Airlines,Online,Value Plan,No,5,BRUNEI DARUSSALAM,15,6,M,30
RAB,Airlines,Online,Value Plan,No,3,BRUNEI DARUSSALAM,15,6,F,27
RAB,Airlines,Online,Value Plan,No,82,BRUNEI DARUSSALAM,31,12.4,F,21
JZI,Airlines,Online,Basic Plan,No,82,JAPAN,40,14,M,38
JZI,Airlines,Online,Basic Plan,No,13,PHILIPPINES,30,10.5,F,29
JZI,Airlines,Online,Basic Plan,No,70,VIET NAM,22,7.7,F,44
JZI,Airlines,Online,Basic Plan,No,5,MALAYSIA,18,6.3,M,51
JZI,Airlines,Online,Basic Plan,No,16,CHINA,35,12.25,M,36
JZI,Airlines,Online,Basic Plan,No,96,CHINA,63,22.05,M,38
JZI,Airlines,Online,Basic Plan,No,3,BRUNEI DARUSSALAM,18,6.3,M,36
JZI,Airlines,Online,Basic Plan,No,6,CHINA,22,7.7,M,32
JZI,Airlines,Online,Basic Plan,No,6,CHINA,22,7.7,F,33
JZI,Airlines,Online,Basic Plan,No,47,THAILAND,22,7.7,M,39
JZI,Airlines,Online,Basic Plan,No,26,MYANMAR,18,6.3,F,29
JZI,Airlines,Online,Basic Plan,No,80,JAPAN,97,33.95,M,38
JZI,Airlines,Online,Basic Plan,No,30,MYANMAR,37,12.95,F,25
JZI,Airlines,Online,Value Plan,No,25,HONG KONG,58,20.3,M,36
JZI,Airlines,Online,Value Plan,No,71,AUSTRALIA,58,20.3,F,28
TST,Travel Agency,Offline,Travel Cruise Protect,No,10,THAILAND,30,10.5,M,66
TST,Travel Agency,Offline,Travel Cruise Protect,No,10,THAILAND,30,10.5,F,64
TST,Travel Agency,Offline,Travel Cruise Protect,No,17,MALAYSIA,30,10.5,F,36
TST,Travel Agency,Offline,Travel Cruise Protect,No,17,MALAYSIA,30,10.5,M,38
TST,Travel Agency,Offline,Travel Cruise Protect,Yes,17,MALAYSIA,30,10.5,M,58
TST,Travel Agency,Offline,Travel Cruise Protect,No,17,MALAYSIA,30,10.5,F,57
TST,Travel Agency,Offline,Travel Cruise Protect,No,17,MALAYSIA,30,10.5,M,64
TST,Travel Agency,Offline,Travel Cruise Protect,No,17,MALAYSIA,30,10.5,F,63
TST,Travel Agency,Offline,Travel Cruise Protect,No,10,THAILAND,30,10.5,M,82
TST,Travel Agency,Offline,Travel Cruise Protect,No,17,MALAYSIA,30,10.5,F,73
ART,Airlines,Online,Value Plan,No,28,CHINA,40,14,M,118
ART,Airlines,Online,24 Protect,No,9,VIET NAM,11.01,3.85,M,48
C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,67,16.75,F,31
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,26.5,6.63,M,35
C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,33.5,8.38,M,29
C2B,Airlines,Online,Bronze Plan,No,129,SINGAPORE,270.5,67.63,F,51
C2B,Airlines,Online,Bronze Plan,No,39,SINGAPORE,40,10,F,27
C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,21,5.25,F,28
C2B,Airlines,Online,Bronze Plan,Yes,59,SINGAPORE,60,15,M,41
C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,16,4,M,19
C2B,Airlines,Online,Bronze Plan,No,15,SINGAPORE,33.5,8.38,M,60
C2B,Airlines,Online,Bronze Plan,No,49,SINGAPORE,53,13.25,F,60
