WeekOfMonth,WeekOfMonthClaimed,Age,PolicyNumber,RepNumber,Deductible,DriverRating,PoliceReportFiled,WitnessPresent,Year,FraudFound_P
2,3,26,13178,4,400,4,No,No,1996,0
5,2,47,13179,12,400,2,No,No,1996,0
3,4,46,13180,14,400,2,No,No,1996,0
2,4,29,13181,16,400,2,No,No,1996,0
1,1,61,13182,12,400,2,No,No,1996,0
1,1,32,13183,5,400,4,No,No,1996,0
2,4,0,13184,16,400,4,No,No,1996,0
1,1,53,13185,3,400,3,No,No,1996,0
5,4,48,13186,15,400,1,No,No,1996,0
2,1,39,13187,7,400,2,No,No,1996,0
2,3,34,13188,11,400,4,No,No,1996,0
3,3,46,13189,10,400,1,No,No,1996,0
3,3,29,13190,16,400,1,No,No,1996,0
3,3,21,13191,8,400,4,No,No,1996,0
4,3,36,13192,1,400,4,No,No,1996,0
5,1,45,13193,15,400,1,No,No,1996,0
3,4,48,13194,11,400,3,No,No,1996,0
3,3,29,13195,10,400,3,No,No,1996,0
2,3,29,13196,10,400,1,No,No,1996,0
2,2,36,13197,7,400,1,No,No,1996,0
1,2,35,13198,16,400,4,No,No,1996,0
1,1,78,13199,8,400,1,No,No,1996,0
4,1,44,13200,14,400,1,No,No,1996,0
4,1,42,13201,3,400,2,No,No,1996,0
4,4,60,13202,3,400,3,No,No,1996,0
3,3,41,13203,5,400,2,No,No,1996,0
5,1,38,13204,12,400,2,No,No,1996,0
3,4,30,13205,9,400,1,No,No,1996,0
3,4,38,13206,2,400,3,No,No,1996,0
1,1,35,13207,7,400,4,No,No,1996,0
4,5,42,13208,3,400,2,No,No,1996,0
1,1,40,13209,10,400,1,No,No,1996,0
1,1,34,13210,5,500,3,No,No,1996,0
5,5,30,13211,6,400,2,No,No,1996,1
5,5,26,13212,16,400,1,No,No,1996,0
5,1,29,13213,1,400,1,No,No,1996,0
2,2,29,13214,9,400,1,No,No,1996,0
2,2,24,13215,6,400,3,No,No,1996,0
3,3,39,13216,15,400,2,No,No,1996,0
2,3,46,13217,9,400,2,No,No,1996,0
4,1,37,13218,9,400,3,No,No,1996,0
1,1,30,13219,15,400,4,No,No,1996,0
1,1,64,13220,3,400,2,No,No,1996,0
1,1,23,13221,14,400,3,No,No,1996,0
1,4,36,13222,15,400,3,No,No,1996,0
2,2,19,13223,9,400,4,No,No,1996,0
2,2,28,13224,8,400,2,No,No,1996,0
2,4,51,13225,5,400,3,No,No,1996,0
5,2,57,13226,2,400,3,No,No,1996,1
3,1,48,13227,16,400,4,No,No,1996,0
3,3,48,13228,4,400,2,Yes,No,1996,0
3,4,39,13229,16,400,3,No,No,1996,0
5,1,64,13230,11,400,2,No,No,1996,1
3,4,29,13231,7,400,3,No,No,1996,0
5,1,46,13232,4,400,4,No,No,1996,1
2,4,34,13233,15,400,1,No,No,1996,0
5,1,43,13234,12,400,1,No,No,1996,1
3,4,29,13235,6,400,3,No,No,1996,0
3,3,46,13236,9,400,2,Yes,No,1996,0
3,3,38,13237,1,400,4,No,No,1996,0
5,2,56,13238,4,700,3,No,No,1996,0
3,3,57,13239,16,400,3,No,No,1996,0
2,3,29,13240,16,400,3,No,No,1996,0
2,3,26,13241,5,400,3,No,No,1996,0
5,1,30,13242,4,400,3,No,No,1996,1
2,3,34,13243,8,400,3,Yes,No,1996,0
2,2,26,13244,7,400,4,No,No,1996,0
5,1,65,13245,9,400,3,No,No,1996,0
1,2,32,13246,6,400,2,No,No,1996,0
5,1,59,13247,11,400,3,No,No,1996,1
5,1,27,13248,7,400,2,No,No,1996,0
3,3,27,13249,6,400,3,No,No,1996,0
2,2,67,13250,7,400,4,No,No,1996,0
1,2,26,13251,11,400,3,No,No,1996,0
2,2,26,13252,4,400,2,No,No,1996,0
5,5,49,13253,15,400,3,No,No,1996,0
5,1,49,13254,9,400,3,No,No,1996,0
4,1,43,13255,9,400,2,No,No,1996,0
1,1,31,13256,15,400,1,No,No,1996,0
1,1,21,13257,15,400,4,No,No,1996,0
3,3,27,13258,8,400,2,No,No,1996,0
1,1,45,13259,4,400,1,No,No,1996,0
1,2,29,13260,4,400,1,No,No,1996,0
1,1,44,13261,12,500,3,No,No,1996,0
3,4,63,13262,14,400,3,No,No,1996,0
2,2,36,13263,9,400,2,No,No,1996,0
1,2,22,13264,3,400,4,Yes,No,1996,1
4,5,58,13265,8,400,4,No,No,1996,0
3,3,52,13266,8,400,2,No,No,1996,0
1,2,29,13267,5,400,4,No,No,1996,0
3,4,45,13268,6,400,1,No,No,1996,0
3,3,51,13269,4,700,3,No,No,1996,0
3,5,52,13270,9,400,4,No,No,1996,0
3,4,42,13271,5,400,1,No,No,1996,0
3,3,53,13272,2,400,1,No,No,1996,0
4,5,27,13273,7,400,4,No,No,1996,0
1,1,37,13274,9,400,3,No,No,1996,0
1,1,34,13275,4,400,2,No,No,1996,0
2,2,60,13276,8,400,1,No,No,1996,0
2,2,26,13277,9,400,2,No,No,1996,0
3,1,54,13278,7,400,4,No,No,1996,0
1,2,34,13279,10,400,3,No,No,1996,0
5,1,24,13280,1,400,4,No,No,1996,0
4,4,41,13281,15,400,4,No,No,1996,0
2,2,36,13282,1,400,3,No,No,1996,0
4,4,43,13283,8,400,3,No,No,1996,0
5,1,37,13284,14,400,2,No,No,1996,0
3,3,26,13285,3,400,3,No,No,1996,0
1,1,47,13286,12,400,4,No,No,1996,0
3,3,34,13287,6,400,3,No,No,1996,0
3,3,40,13288,11,400,2,No,No,1996,0
4,4,34,13289,4,400,1,No,No,1996,0
4,1,41,13290,16,400,1,No,No,1996,0
5,5,31,13291,10,400,2,No,No,1996,0
1,5,54,13292,6,400,3,Yes,No,1996,0
1,2,30,13293,4,400,2,No,No,1996,0
5,1,28,13294,7,400,2,No,Yes,1996,0
4,1,74,13295,11,400,4,No,No,1996,0
3,4,21,13296,4,400,3,No,No,1996,0
3,4,47,13297,14,400,3,Yes,No,1996,0
2,3,42,13298,8,400,3,No,No,1996,0
1,2,53,13299,13,400,3,No,No,1996,1
5,5,38,13300,4,400,2,No,No,1996,0
4,5,39,13301,14,400,2,Yes,No,1996,0
2,4,52,13302,6,400,1,No,No,1996,0
4,4,50,13303,14,400,4,No,No,1996,0
4,4,30,13304,16,400,4,No,No,1996,0
4,4,53,13305,9,400,2,No,No,1996,0
3,4,49,13306,12,400,1,No,No,1996,0
4,4,59,13307,7,400,2,No,No,1996,0
1,2,46,13308,13,400,2,No,No,1996,0
4,4,53,13309,12,400,2,No,No,1996,0
4,4,49,13310,4,400,1,Yes,No,1996,0
4,2,18,13311,11,400,1,No,No,1996,0
2,2,32,13312,13,500,2,No,No,1996,0
1,1,54,13313,3,400,4,No,No,1996,1
2,3,36,13314,2,400,2,No,No,1996,0
4,5,42,13315,7,400,1,No,No,1996,0
4,5,46,13316,7,400,2,No,No,1996,0
5,2,63,13317,7,400,2,No,No,1996,0
1,2,60,13318,8,400,2,No,No,1996,0
4,1,76,13319,16,400,2,No,No,1996,0
1,1,0,13320,6,400,3,No,No,1996,0
1,1,54,13321,13,400,1,No,No,1996,0
1,2,32,13322,7,400,4,No,No,1996,0
1,2,33,13323,14,400,2,No,No,1996,0
1,2,28,13324,16,400,2,No,No,1996,0
2,4,76,13325,3,400,3,Yes,No,1996,0
1,4,73,13326,6,400,3,No,No,1996,0
2,2,25,13327,5,400,3,No,No,1996,0
1,2,69,13328,8,400,2,No,No,1996,0
1,2,43,13329,13,400,4,No,No,1996,0
3,3,56,13330,4,400,2,No,No,1996,0
3,4,35,13331,10,400,4,No,No,1996,0
2,2,38,13332,2,400,1,No,No,1996,0
2,3,32,13333,14,400,4,No,No,1996,0
2,2,62,13334,11,400,4,No,No,1996,0
3,3,26,13335,8,400,4,No,No,1996,0
2,5,60,13336,3,400,1,No,No,1996,0
2,3,23,13337,6,400,2,No,No,1996,0
4,2,60,13338,9,400,1,No,No,1996,0
2,2,50,13339,10,400,3,No,No,1996,0
2,2,34,13340,14,400,2,No,No,1996,0
3,4,39,13341,4,400,4,No,No,1996,0
1,2,45,13342,4,400,1,No,No,1996,0
1,1,26,13343,7,400,1,No,No,1996,0
1,1,50,13344,1,400,1,No,No,1996,0
3,3,51,13345,1,400,1,No,No,1996,0
4,5,38,13346,7,400,3,No,No,1996,0
3,3,38,13347,12,400,1,No,No,1996,0
5,3,45,13348,6,400,2,No,No,1996,0
4,4,38,13349,9,400,3,No,No,1996,0
4,4,31,13350,9,400,4,Yes,No,1996,0
1,2,45,13351,10,400,3,No,No,1996,1
4,4,33,13352,14,400,2,No,No,1996,0
4,4,49,13353,4,400,3,No,No,1996,0
1,2,32,13354,10,400,1,Yes,No,1996,0
1,1,43,13355,1,400,3,No,No,1996,0
1,1,34,13356,1,400,2,No,No,1996,0
1,1,56,13357,11,400,2,No,No,1996,0
1,2,23,13358,1,400,2,No,No,1996,0
5,1,24,13359,10,400,4,No,No,1996,0
4,5,34,13360,12,400,2,No,No,1996,0
1,1,46,13361,11,400,3,No,No,1996,1
5,1,43,13362,10,700,2,Yes,No,1996,0
4,4,33,13363,15,500,4,No,No,1996,0
4,4,38,13364,9,400,4,No,No,1996,0
4,4,47,13365,10,400,3,No,Yes,1996,0
3,3,42,13366,3,400,4,No,No,1996,0
1,3,35,13367,14,400,1,No,No,1996,0
3,1,33,13368,9,400,4,No,No,1996,0
2,2,35,13369,6,400,1,No,No,1996,0
3,3,30,13370,14,400,1,No,No,1996,0
1,1,27,13371,16,400,4,No,No,1996,0
4,1,54,13372,12,400,1,No,No,1996,0
2,2,47,13373,15,400,3,Yes,No,1996,0
3,3,41,13374,3,400,4,No,No,1996,0
2,2,33,13375,3,400,2,No,No,1996,0
2,2,29,13376,6,400,1,No,No,1996,0
3,3,55,13377,5,400,4,No,No,1996,0
2,3,40,13378,13,400,2,No,No,1996,0
2,4,44,13379,15,400,2,No,No,1996,0
3,3,65,13380,7,400,1,No,No,1996,0
1,4,68,13381,3,400,3,No,No,1996,0
3,4,26,13382,9,400,1,No,No,1996,0
5,5,42,13383,12,400,2,No,No,1996,0
5,4,26,13384,15,400,3,No,No,1996,0
3,4,43,13385,7,400,1,No,No,1996,0
3,3,37,13386,15,400,3,No,No,1996,0
2,3,35,13387,11,400,4,No,No,1996,0
5,1,38,13388,7,400,3,No,No,1996,0
2,3,56,13389,7,400,4,No,No,1996,0
4,4,52,13390,4,400,4,No,No,1996,0
4,5,37,13391,5,400,2,No,No,1996,0
1,2,29,13392,7,400,4,No,No,1996,0
5,4,48,13393,1,700,3,No,No,1996,0
4,4,39,13394,15,400,3,No,No,1996,0
4,4,62,13395,7,400,4,No,No,1996,0
2,1,35,13396,15,400,4,No,No,1996,1
3,4,75,13397,10,400,3,No,No,1996,0
3,3,42,13398,14,400,3,No,No,1996,0
4,5,41,13399,9,400,3,No,No,1996,0
4,1,0,13400,16,400,4,No,No,1996,0
3,4,43,13401,11,400,3,No,No,1996,0
2,3,52,13402,11,400,3,No,No,1996,0
2,4,61,13403,13,400,4,No,No,1996,0
2,2,43,13404,1,400,4,No,No,1996,0
4,5,33,13405,6,400,2,No,No,1996,0
2,3,64,13406,11,400,2,No,No,1996,0
2,4,62,13407,6,400,2,No,No,1996,0
2,3,35,13408,1,400,4,No,No,1996,0
2,2,30,13409,10,400,4,No,No,1996,0
2,2,60,13410,12,400,3,No,No,1996,0
3,1,36,13411,4,400,1,No,No,1996,0
3,1,28,13412,12,400,1,No,No,1996,0
3,1,42,13413,8,400,1,No,No,1996,0
1,2,37,13414,9,500,3,No,No,1996,0
3,4,51,13415,15,400,2,Yes,No,1996,0
2,2,36,13416,15,400,4,No,No,1996,0
4,4,36,13417,9,400,2,No,No,1996,0
2,5,28,13418,6,400,4,No,No,1996,0
5,5,47,13419,12,400,4,No,No,1996,0
4,4,0,13420,7,400,3,No,No,1996,0
4,4,35,13421,2,400,2,No,No,1996,0
3,4,26,13422,6,400,2,No,No,1996,0
1,1,55,13423,7,400,1,No,No,1996,0
4,5,74,13424,8,700,2,No,No,1996,0
3,1,54,13425,12,400,1,No,No,1996,0
2,4,30,13426,7,400,1,No,No,1996,1
1,1,48,13427,4,400,3,No,No,1996,0
4,4,33,13428,8,400,3,No,No,1996,0
4,1,29,13429,11,400,4,No,No,1996,0
4,2,40,13430,1,400,1,No,No,1996,0
2,3,37,13431,3,400,1,No,No,1996,0
3,4,43,13432,16,400,1,No,No,1996,0
1,1,30,13433,7,400,1,No,No,1996,0
2,2,60,13434,14,400,1,No,No,1996,0
1,3,37,13435,14,400,2,No,No,1996,0
5,1,38,13436,4,400,2,No,No,1996,0
2,3,55,13437,15,400,2,No,No,1996,0
2,2,34,13438,15,400,3,No,No,1996,0
3,3,39,13439,13,400,3,No,No,1996,0
2,4,62,13440,7,400,1,No,No,1996,0
2,3,38,13441,6,400,1,No,No,1996,0
5,1,56,13442,15,400,4,No,No,1996,0
2,3,70,13443,10,400,4,No,No,1996,0
3,3,29,13444,5,400,2,No,No,1996,0
3,4,37,13445,12,400,3,No,No,1996,0
2,2,35,13446,14,400,1,No,No,1996,0
3,3,49,13447,5,400,4,No,No,1996,0
2,2,46,13448,1,400,1,Yes,No,1996,1
2,4,55,13449,1,400,1,No,No,1996,1
2,3,52,13450,3,400,2,No,No,1996,0
2,3,46,13451,12,400,2,No,No,1996,0
2,2,43,13452,11,400,1,No,No,1996,0
2,2,43,13453,14,400,4,No,No,1996,0
2,2,26,13454,8,400,1,No,No,1996,0
2,4,48,13455,4,700,1,No,No,1996,0
3,4,50,13456,2,400,4,No,No,1996,0
3,3,33,13457,12,400,2,No,No,1996,0
5,1,26,13458,3,400,4,No,No,1996,0
3,3,35,13459,1,400,2,No,No,1996,0
5,1,34,13460,2,400,2,No,No,1996,0
5,4,32,13461,7,400,1,No,No,1996,0
3,3,45,13462,16,400,4,No,No,1996,0
3,5,43,13463,9,400,2,No,No,1996,0
5,2,32,13464,1,400,3,No,No,1996,0
2,3,47,13465,4,500,2,No,No,1996,0
3,3,43,13466,16,400,4,No,No,1996,0
1,2,34,13467,8,400,4,No,No,1996,0
5,1,44,13468,11,400,1,No,No,1996,0
4,5,59,13469,12,400,3,No,No,1996,0
2,2,41,13470,1,400,3,No,No,1996,0
5,5,66,13471,14,400,2,No,No,1996,0
1,1,64,13472,15,400,3,No,No,1996,0
5,2,39,13473,15,400,2,Yes,No,1996,0
2,3,53,13474,13,400,2,No,No,1996,0
3,3,35,13475,1,400,1,No,No,1996,0
1,3,33,13476,12,400,4,No,No,1996,0
2,4,27,13477,16,400,4,No,No,1996,0
1,2,49,13478,6,400,3,Yes,No,1996,0
5,5,35,13479,11,400,1,No,No,1996,0
4,5,55,13480,11,400,4,No,No,1996,0
2,4,50,13481,11,400,1,No,No,1996,0
5,5,37,13482,1,400,2,No,No,1996,0
2,2,28,13483,6,400,3,No,No,1996,0
2,2,28,13484,11,400,3,No,No,1996,0
4,4,44,13485,4,400,2,No,No,1996,0
3,4,63,13486,3,700,4,No,No,1996,0
1,1,27,13487,16,400,1,No,No,1996,0
2,2,24,13488,5,400,4,No,No,1996,0
2,3,27,13489,2,400,1,No,No,1996,1
2,3,0,13490,15,400,2,No,No,1996,0
5,1,37,13491,5,400,4,No,No,1996,0
5,1,49,13492,4,400,1,No,No,1996,0
1,4,28,13493,11,400,4,No,No,1996,0
1,1,29,13494,9,400,2,No,No,1996,0
1,3,34,13495,11,400,4,No,No,1996,0
4,5,34,13496,3,400,3,No,No,1996,0
1,2,28,13497,3,400,4,No,No,1996,0
1,3,31,13498,15,400,1,No,No,1996,0
3,4,65,13499,1,400,2,No,No,1996,0
1,1,27,13500,14,400,1,No,No,1996,0
1,1,48,13501,2,400,4,No,No,1996,0
4,4,41,13502,13,400,3,No,No,1996,0
4,4,37,13503,8,400,4,No,No,1996,0
4,5,49,13504,13,400,2,No,No,1996,0
3,4,29,13505,15,400,4,No,Yes,1996,0
4,5,33,13506,1,400,1,No,No,1996,0
5,2,27,13507,15,400,1,No,No,1996,0
2,4,54,13508,14,400,1,No,No,1996,0
1,1,32,13509,13,400,2,No,No,1996,0
4,4,22,13510,10,400,2,No,No,1996,0
2,2,29,13511,9,400,1,Yes,No,1996,0
2,2,25,13512,8,400,3,No,No,1996,0
2,2,34,13513,15,400,1,No,No,1996,0
2,2,28,13514,15,400,2,No,No,1996,0
1,1,65,13515,13,400,4,No,No,1996,0
5,1,36,13516,6,500,4,No,No,1996,0
3,3,33,13517,10,400,1,No,No,1996,0
2,3,37,13518,16,400,1,No,No,1996,1
2,2,47,13519,12,400,4,No,No,1996,0
4,1,64,13520,3,400,1,No,No,1996,0
1,2,28,13521,7,400,3,No,No,1996,0
4,4,34,13522,9,400,4,No,No,1996,0
3,1,30,13523,16,400,1,No,No,1996,1
2,2,32,13524,5,400,2,No,No,1996,0
1,2,35,13525,9,400,1,No,No,1996,0
2,2,26,13526,6,400,4,No,No,1996,0
4,4,46,13527,2,400,2,No,No,1996,0
3,4,48,13528,12,400,1,No,No,1996,0
3,4,29,13529,2,400,4,No,No,1996,0
1,3,45,13530,7,400,1,No,No,1996,0
5,5,30,13531,9,400,2,No,No,1996,0
2,2,59,13532,4,400,4,No,No,1996,0
3,3,45,13533,14,400,2,No,No,1996,0
3,3,44,13534,13,400,1,No,No,1996,0
3,3,60,13535,9,400,3,No,No,1996,1
4,4,37,13536,3,400,3,No,No,1996,0
5,1,52,13537,10,400,4,No,No,1996,0
5,5,48,13538,9,400,4,No,No,1996,0
4,2,58,13539,2,400,3,No,No,1996,0
4,1,37,13540,11,400,2,No,No,1996,0
4,4,29,13541,9,400,2,No,No,1996,0
3,4,41,13542,1,400,3,No,No,1996,0
4,4,36,13543,13,400,1,No,No,1996,0
2,2,44,13544,9,400,4,No,No,1996,0
2,2,28,13545,1,400,3,No,No,1996,0
2,3,47,13546,6,400,4,No,No,1996,0
1,1,77,13547,13,400,2,No,No,1996,0
3,3,42,13548,11,400,2,No,No,1996,0
1,1,35,13549,6,400,4,No,No,1996,0
1,3,43,13550,1,400,1,No,No,1996,0
1,2,34,13551,15,400,4,No,No,1996,0
3,3,38,13552,13,400,2,No,No,1996,0
4,1,44,13553,10,400,1,No,No,1996,0
2,3,0,13554,9,400,4,No,No,1996,0
1,2,39,13555,11,400,4,No,No,1996,0
4,4,34,13556,6,400,1,No,No,1996,0
4,4,28,13557,16,400,3,No,No,1996,0
2,2,0,13558,8,400,1,No,No,1996,0
3,5,40,13559,8,400,4,No,No,1996,0
1,2,55,13560,1,400,2,No,No,1996,0
5,1,39,13561,3,400,1,No,No,1996,0
2,3,29,13562,1,400,3,No,No,1996,0
2,2,48,13563,13,400,2,Yes,Yes,1996,0
3,3,67,13564,6,400,2,No,No,1996,0
2,3,37,13565,13,400,4,No,No,1996,0
3,3,78,13566,16,400,1,No,No,1996,0
3,3,49,13567,2,500,2,No,No,1996,0
1,2,42,13568,7,400,2,No,No,1996,0
2,3,26,13569,7,400,2,No,No,1996,0
2,2,55,13570,5,400,2,No,No,1996,0
2,1,47,13571,16,400,3,No,No,1996,0
5,5,55,13572,7,400,2,No,No,1996,0
4,1,40,13573,15,400,2,No,No,1996,0
1,2,59,13574,16,400,4,No,No,1996,0
3,4,51,13575,11,400,1,No,No,1996,0
4,3,52,13576,8,400,3,No,No,1996,0
4,1,48,13577,13,400,3,No,No,1996,0
1,3,39,13578,13,400,4,No,No,1996,0
3,1,37,13579,13,700,4,No,No,1996,0
2,2,57,13580,10,400,3,No,No,1996,0
4,5,35,13581,13,400,3,No,No,1996,0
3,4,53,13582,2,400,1,No,No,1996,0
2,2,39,13583,4,400,3,No,No,1996,0
1,1,30,13584,4,400,4,No,No,1996,0
3,3,31,13585,3,400,4,No,No,1996,1
3,3,42,13586,2,400,4,No,No,1996,0
3,4,41,13587,8,400,4,No,No,1996,0
3,5,30,13588,11,400,3,No,No,1996,0
2,4,59,13589,5,400,2,No,No,1996,0
3,3,31,13590,5,400,1,No,No,1996,0
4,1,37,13591,4,400,1,No,No,1996,0
2,2,29,13592,16,400,3,No,No,1996,0
1,1,41,13593,5,400,2,No,No,1996,0
5,1,32,13594,11,400,1,No,No,1996,0
5,1,53,13595,13,400,4,No,No,1996,0
4,1,42,13596,4,400,3,No,No,1996,0
4,4,32,13597,9,400,4,No,No,1996,0
3,3,32,13598,14,400,1,No,No,1996,0
1,2,37,13599,5,400,4,No,No,1996,0
1,2,48,13600,9,400,1,No,No,1996,0
1,1,49,13601,13,400,1,No,No,1996,0
3,3,35,13602,2,400,3,No,No,1996,0
3,3,26,13603,7,400,4,No,No,1996,0
2,3,28,13604,9,400,3,No,No,1996,0
2,3,52,13605,12,400,4,No,No,1996,0
2,2,65,13606,11,400,3,Yes,No,1996,0
3,3,39,13607,7,400,2,No,No,1996,0
2,2,44,13608,2,400,4,No,No,1996,0
2,4,31,13609,5,400,2,No,No,1996,0
2,4,76,13610,16,700,4,No,No,1996,0
2,2,0,13611,9,400,1,No,No,1996,0
4,4,37,13612,12,400,1,No,No,1996,0
3,4,51,13613,12,400,4,No,No,1996,0
4,4,51,13614,16,400,2,No,No,1996,0
1,2,27,13615,15,400,1,No,No,1996,0
4,4,72,13616,2,400,3,No,No,1996,0
3,3,28,13617,14,400,4,No,No,1996,0
4,4,60,13618,8,500,2,No,No,1996,0
1,1,27,13619,3,400,2,No,No,1996,0
2,2,34,13620,9,400,1,No,No,1996,0
2,4,24,13621,5,400,2,No,No,1996,0
1,1,44,13622,11,400,4,No,No,1996,0
3,4,41,13623,10,400,3,No,No,1996,0
3,5,29,13624,11,400,4,No,No,1996,0
3,3,61,13625,16,400,3,No,No,1996,0
3,3,27,13626,16,400,3,No,No,1996,1
3,3,54,13627,3,400,4,No,No,1996,0
3,5,59,13628,1,400,2,Yes,No,1996,0
2,4,51,13629,8,400,1,No,No,1996,0
2,3,26,13630,5,400,1,No,No,1996,0
3,2,41,13631,15,400,4,No,No,1996,1
3,1,49,13632,16,400,4,No,No,1996,0
2,2,38,13633,9,400,2,No,No,1996,0
1,2,31,13634,11,400,3,No,No,1996,0
3,4,37,13635,13,400,3,No,No,1996,0
3,3,52,13636,8,400,3,No,No,1996,0
1,1,27,13637,12,400,4,No,No,1996,0
4,2,26,13638,3,400,1,No,No,1996,0
2,3,57,13639,9,400,3,No,No,1996,0
3,3,35,13640,15,400,1,No,No,1996,0
2,2,55,13641,1,700,4,No,No,1996,0
2,2,28,13642,11,400,3,No,No,1996,0
5,1,28,13643,11,400,1,No,No,1996,0
4,2,52,13644,12,400,4,No,No,1996,0
3,3,26,13645,5,400,1,No,No,1996,0
5,1,54,13646,8,400,4,No,No,1996,0
3,1,44,13647,7,400,3,No,No,1996,0
3,4,42,13648,16,400,4,No,No,1996,0
1,1,32,13649,12,400,1,No,No,1996,0
4,5,41,13650,5,400,1,No,No,1996,0
3,4,43,13651,3,400,4,No,No,1996,1
1,1,34,13652,4,400,4,No,No,1996,0
1,1,49,13653,10,400,2,No,No,1996,0
3,3,35,13654,6,400,3,No,No,1996,0
3,1,28,13655,15,400,3,No,No,1996,1
1,1,27,13656,4,400,1,No,No,1996,0
5,3,38,13657,12,400,2,No,No,1996,0
3,4,29,13658,7,400,1,No,No,1996,0
5,1,54,13659,1,400,1,No,No,1996,0
1,1,44,13660,15,400,1,Yes,No,1996,0
3,4,32,13661,11,400,3,No,No,1996,0
4,4,25,13662,5,400,3,No,No,1996,0
2,3,39,13663,1,400,2,No,No,1996,0
2,3,46,13664,11,400,4,No,No,1996,0
4,4,28,13665,1,400,3,No,No,1996,0
4,4,46,13666,7,400,4,No,No,1996,0
2,2,22,13667,4,400,3,No,No,1996,0
1,1,41,13668,10,400,3,No,No,1996,0
1,1,60,13669,8,500,1,No,No,1996,0
5,2,47,13670,9,400,4,No,No,1996,0
4,1,48,13671,8,400,2,No,No,1996,0
4,4,32,13672,3,400,4,No,No,1996,0
3,3,33,13673,8,400,3,No,No,1996,0
3,3,37,13674,10,400,3,No,No,1996,0
2,3,49,13675,10,400,3,No,No,1996,0
3,4,0,13676,6,400,4,No,No,1996,0
4,4,43,13677,10,400,2,Yes,No,1996,0
1,3,35,13678,2,400,4,No,No,1996,0
2,4,31,13679,7,400,3,No,No,1996,0
1,2,57,13680,7,400,3,No,No,1996,0
4,3,30,13681,15,400,3,No,No,1996,0
3,1,63,13682,14,400,3,No,No,1996,0
5,1,32,13683,16,400,2,No,No,1996,0
4,1,27,13684,4,400,1,No,No,1996,0
3,4,0,13685,7,400,1,No,No,1996,0
3,3,59,13686,7,400,1,No,No,1996,0
1,2,26,13687,7,400,1,No,No,1996,0
3,3,34,13688,11,400,3,No,No,1996,0
4,4,41,13689,6,400,2,No,No,1996,1
1,1,27,13690,11,400,2,No,No,1996,0
2,4,44,13691,14,400,4,No,No,1996,0
4,3,34,13692,4,400,2,No,No,1996,0
3,3,28,13693,16,400,3,No,No,1996,0
3,2,43,13694,10,400,3,No,No,1996,0
3,3,32,13695,8,400,2,No,No,1996,0
3,3,35,13696,12,400,1,No,No,1996,0
1,1,44,13697,9,400,3,No,No,1996,0
4,4,36,13698,14,400,2,No,No,1996,0
1,2,34,13699,5,400,1,No,No,1996,0
4,1,55,13700,12,400,4,No,No,1996,0
5,1,61,13701,2,400,4,No,No,1996,0
5,1,30,13702,10,400,4,No,No,1996,0
2,3,28,13703,12,400,1,No,No,1996,0
4,1,0,13704,14,400,1,No,No,1996,0
2,2,42,13705,6,400,3,No,No,1996,0
2,2,35,13706,16,400,2,No,No,1996,0
1,4,62,13707,15,400,2,No,No,1996,0
1,2,33,13708,14,400,3,No,No,1996,0
4,4,29,13709,16,400,3,No,No,1996,0
3,2,50,13710,4,400,3,No,No,1996,0
3,3,52,13711,5,400,2,No,No,1996,0
3,3,43,13712,13,400,2,No,No,1996,0
4,4,49,13713,6,400,3,No,No,1996,0
4,4,41,13714,8,400,3,No,No,1996,1
2,2,0,13715,14,400,2,No,No,1996,0
2,3,64,13716,8,400,1,No,No,1996,0
2,2,58,13717,4,400,4,No,No,1996,0
5,1,32,13718,1,400,4,No,No,1996,0
2,2,0,13719,12,400,1,No,No,1996,0
1,4,41,13720,2,500,3,No,No,1996,0
3,1,36,13721,16,400,3,No,No,1996,0
4,2,55,13722,15,400,4,No,No,1996,0
4,2,41,13723,5,400,3,No,No,1996,0
4,2,26,13724,14,400,3,No,No,1996,0
4,1,31,13725,13,400,3,No,No,1996,0
5,2,61,13726,9,400,1,No,No,1996,0
4,4,30,13727,15,400,4,No,No,1996,1
5,2,41,13728,9,400,4,No,No,1996,0
1,1,29,13729,6,400,3,No,No,1996,0
1,1,42,13730,3,400,2,No,No,1996,0
1,1,37,13731,8,400,4,No,No,1996,0
1,1,38,13732,7,400,1,No,No,1996,0
1,2,56,13733,6,400,4,No,No,1996,0
1,2,57,13734,6,700,1,No,No,1996,0
1,1,40,13735,2,400,1,No,No,1996,0
1,2,55,13736,12,400,4,No,No,1996,0
1,2,54,13737,2,400,4,No,No,1996,0
1,2,26,13738,14,400,1,No,No,1996,0
4,1,42,13739,16,400,4,No,No,1996,0
2,3,60,13740,7,400,2,No,No,1996,0
2,3,64,13741,8,400,4,No,No,1996,0
2,3,26,13742,2,400,2,No,No,1996,0
2,2,26,13743,14,400,3,No,No,1996,0
2,3,54,13744,3,400,3,No,No,1996,0
2,2,43,13745,10,400,2,No,No,1996,0
3,3,73,13746,11,400,1,No,No,1996,0
3,3,53,13747,10,400,1,No,No,1996,0
3,3,45,13748,4,400,1,No,No,1996,0
3,3,56,13749,6,400,3,No,No,1996,0
3,4,43,13750,8,400,2,No,No,1996,0
4,1,31,13751,9,400,4,No,No,1996,0
5,1,34,13752,16,400,4,No,No,1996,0
5,5,0,13753,4,400,2,No,No,1996,0
3,3,28,13754,15,400,1,No,No,1996,0
