is_male,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Annual_Premium,claim
0,36,1,38,1,6,0,124,268,36178,0
1,29,1,28,1,12,0,152,243,26886,0
0,24,1,16,1,12,0,152,293,2630,0
1,28,1,41,0,12,1,152,62,28830,0
1,52,1,31,0,24,1,148,252,2630,0
0,25,1,10,1,12,0,152,226,21268,0
0,65,1,28,0,6,1,152,46,31570,0
0,25,1,46,1,12,0,152,184,25906,0
1,49,1,9,1,6,0,26,278,26346,0
1,25,1,28,0,6,1,124,90,2630,0
0,58,1,15,1,6,0,152,112,35594,0
1,47,1,39,0,6,1,152,34,24562,0
1,48,1,28,0,24,1,26,101,36826,1
1,36,1,14,0,6,1,156,11,2630,0
0,49,1,28,1,6,0,26,55,67797,0
0,23,1,37,1,12,0,152,156,18333,0
1,28,1,8,1,12,0,152,26,32200,0
0,38,1,28,1,6,0,26,272,29320,0
1,68,1,28,0,6,0,26,244,55603,0
1,24,1,18,1,12,0,152,44,40073,0
1,62,1,45,1,6,0,26,124,35717,0
1,50,1,11,0,6,1,26,156,25622,0
1,61,1,41,0,24,1,26,96,52483,0
0,43,1,32,1,6,0,26,12,36790,0
0,28,1,28,0,12,1,152,131,35612,0
0,60,1,13,0,6,1,124,114,29915,0
1,42,1,41,1,6,1,124,94,29136,0
0,40,1,28,0,6,1,52,149,28306,0
1,27,1,21,1,12,0,152,91,26534,0
1,22,1,28,0,6,1,156,108,2630,0
1,27,1,6,1,12,0,152,144,28581,0
1,22,1,46,0,12,1,156,188,32219,1
1,50,1,46,0,6,0,26,17,2630,0
1,54,1,39,0,24,1,124,145,34387,0
0,67,1,41,0,6,1,26,185,49773,1
1,69,1,32,0,24,1,124,52,2630,0
1,48,1,28,0,24,1,26,54,37861,0
1,72,1,28,0,6,1,124,96,91670,0
1,24,1,15,0,12,0,160,289,2630,0
0,52,1,28,0,6,1,26,97,32188,1
0,37,1,28,1,6,0,124,24,76548,0
0,48,1,28,0,24,1,124,189,52495,1
0,23,1,11,1,12,0,152,230,27430,0
0,40,1,29,0,6,0,124,35,36394,0
0,44,1,28,0,6,1,13,164,31493,0
1,49,1,28,0,6,1,26,139,49318,1
1,44,1,28,0,6,1,25,98,51146,0
0,28,1,49,1,12,0,152,266,22199,0
1,44,1,8,1,6,1,124,187,2630,0
1,41,1,18,0,6,1,26,207,34396,1
0,37,1,7,1,6,0,124,35,2630,0
1,21,1,46,0,12,1,152,99,30209,0
1,47,1,41,0,6,1,26,231,34489,0
0,22,1,15,1,12,0,160,271,31033,0
0,65,1,28,0,6,1,124,74,41368,0
0,44,1,43,0,6,1,26,54,26124,1
0,42,1,35,0,6,1,124,71,33039,0
1,36,1,45,0,6,1,124,68,22519,0
0,26,1,11,1,12,0,152,227,29704,0
1,20,1,10,0,12,0,160,73,38388,0
0,49,1,28,0,6,0,26,254,43294,0
1,72,1,4,1,6,0,26,163,32978,0
1,48,1,39,0,6,1,26,47,31569,0
0,68,1,24,0,6,1,26,274,23655,0
0,71,1,50,0,6,1,8,282,43128,0
1,36,1,47,0,6,1,124,278,24744,1
0,56,1,46,0,6,1,152,53,2630,0
0,26,1,17,1,12,0,152,95,27564,0
1,46,1,28,0,6,1,55,232,37782,0
0,23,1,10,1,12,0,152,163,28551,0
1,20,1,50,0,12,0,160,53,40928,0
0,27,1,21,1,12,0,152,50,28541,0
1,23,1,29,1,12,0,152,168,37328,0
1,42,1,28,0,6,1,26,160,29421,0
1,60,1,28,0,6,1,147,34,76516,1
0,68,1,28,0,6,1,26,259,51799,0
1,58,1,28,0,6,1,124,205,48309,1
0,37,1,11,0,6,1,26,188,28225,1
1,62,1,11,0,6,1,156,98,2630,1
0,53,1,41,1,6,0,160,10,52481,0
1,43,1,28,0,6,1,26,87,29456,0
0,23,1,8,0,12,1,152,99,54988,0
1,22,1,15,0,12,0,152,90,46639,0
1,38,1,27,0,6,1,124,170,2630,0
0,24,1,17,1,12,0,152,101,2630,0
0,26,1,28,1,12,0,152,128,35349,0
1,30,1,15,0,12,1,152,36,30961,0
1,21,1,15,0,12,1,152,291,2630,0
1,25,1,26,1,12,0,152,124,39617,0
0,31,1,28,0,12,1,152,234,28887,0
0,26,1,21,1,12,0,152,286,25018,0
0,25,1,15,0,12,1,152,216,56893,0
1,32,1,39,0,12,1,26,229,22551,0
0,26,1,36,1,12,0,152,45,28167,0
0,49,1,28,0,6,1,13,115,38343,0
1,30,1,28,0,12,1,121,33,67763,0
1,53,1,28,0,6,1,26,66,47371,0
0,22,1,30,1,12,0,152,108,26307,0
0,23,1,28,0,12,1,26,181,45622,0
0,28,1,21,0,12,1,152,200,33433,0
1,30,1,21,1,12,0,152,226,30105,0
1,24,1,42,0,12,1,152,222,28508,0
1,45,1,47,0,6,1,124,36,23893,0
1,35,1,28,0,6,1,26,202,42741,0
1,30,1,28,1,12,0,152,28,40310,0
1,66,1,15,0,6,1,26,104,2630,1
1,60,1,10,0,6,1,26,35,26443,0
1,66,1,8,0,24,1,30,63,35685,1
0,40,1,28,0,6,1,124,289,30626,0
0,24,1,8,0,12,0,152,32,42363,0
1,41,1,3,1,6,0,156,106,2630,0
1,21,1,32,1,12,0,152,198,29757,0
1,21,1,28,1,12,1,152,299,56807,0
0,20,1,46,0,12,1,160,106,23190,0
1,62,1,18,1,6,0,26,24,33765,0
0,21,1,25,1,12,0,152,195,30799,0
1,30,1,8,0,12,1,124,254,40984,1
0,25,1,45,0,12,1,152,183,21075,0
1,31,1,37,0,12,1,152,60,22731,0
1,50,1,28,0,12,1,26,101,56549,1
0,69,1,15,0,6,1,14,268,53722,0
1,25,1,28,1,12,0,152,82,28392,0
1,25,1,8,0,12,1,152,73,2630,0
1,28,1,36,1,12,0,152,168,25382,0
0,55,1,48,0,6,1,26,288,2630,0
1,22,1,41,1,12,0,152,160,2630,0
0,63,1,24,0,6,1,157,245,2630,0
1,54,1,29,0,6,1,124,91,40729,1
1,44,1,28,0,6,1,26,270,64921,0
0,74,1,13,0,6,1,26,57,25265,0
1,27,1,33,1,12,0,152,207,32715,0
1,57,1,28,0,6,1,124,57,69327,0
1,56,1,28,1,6,0,55,193,40910,0
1,28,1,23,0,6,1,124,176,29949,1
1,38,1,41,0,6,1,124,22,2630,0
0,50,1,28,0,6,1,13,183,2630,1
1,58,1,8,0,6,1,124,193,43888,0
1,43,1,28,1,6,0,26,48,2630,0
0,20,1,47,0,12,1,160,100,31425,0
0,21,1,16,0,12,1,152,18,21600,0
0,44,1,41,1,6,0,26,226,32019,0
0,24,1,41,1,12,0,152,271,29570,0
1,27,1,36,1,12,0,152,29,32771,0
0,27,1,8,1,12,0,152,60,33051,0
1,21,1,8,1,12,0,160,260,31301,0
1,41,1,28,0,6,1,44,197,46500,0
0,23,1,10,0,12,0,160,174,18745,0
1,70,1,37,0,6,1,124,169,38433,0
1,71,1,41,1,6,0,12,223,40275,0
1,22,1,6,1,6,1,124,16,23617,0
1,22,1,29,1,12,1,152,135,33756,0
1,21,1,36,1,12,0,152,126,27572,0
1,49,1,8,1,6,0,26,32,53993,0
0,33,1,11,0,6,1,156,79,2630,1
0,57,1,28,0,6,1,124,190,36102,0
0,46,1,28,0,6,1,25,24,42103,1
0,39,1,28,0,6,1,26,155,31483,1
0,28,1,28,0,12,1,152,160,37583,0
0,21,1,28,1,12,0,160,113,26248,0
1,42,1,28,1,6,0,61,64,27245,0
1,46,1,8,1,6,0,124,143,54037,0
1,37,1,37,1,6,0,124,219,34305,0
1,21,1,41,1,6,0,154,164,62452,0
0,45,1,28,0,6,1,26,176,40421,0
0,24,1,43,1,12,0,152,104,30124,0
0,24,1,39,1,12,0,152,135,31005,0
0,24,1,8,1,12,0,152,108,35669,0
1,40,1,25,0,12,0,1,51,2630,0
0,38,1,28,0,6,1,26,195,24051,1
0,63,1,33,1,6,0,26,128,35934,0
0,47,1,28,0,24,1,124,31,31025,0
1,24,1,3,0,12,1,152,286,26703,1
0,24,1,29,1,12,0,26,220,32887,0
1,52,1,29,0,6,1,157,144,2630,0
0,22,1,50,1,12,0,152,123,29679,0
0,23,1,30,0,12,1,163,203,25201,1
1,45,1,28,0,6,1,26,164,33855,1
0,29,1,2,1,12,0,152,33,2630,0
0,24,1,36,0,12,1,152,65,27977,1
1,27,1,16,1,12,0,152,24,13475,0
1,47,1,32,1,6,0,124,58,22104,0
0,22,1,6,1,12,0,152,143,14760,0
0,29,1,12,1,12,1,160,118,26755,0
0,21,1,6,1,12,0,152,75,21866,0
1,22,1,28,0,12,1,152,280,2630,0
0,21,1,22,1,12,0,152,87,2630,0
1,28,1,28,0,12,1,156,62,29234,1
1,76,1,9,0,6,1,156,163,2630,0
1,73,1,28,0,6,0,26,25,35557,0
0,32,1,28,1,12,0,152,57,37753,0
1,25,1,13,1,12,0,152,199,25951,0
0,25,1,36,1,12,0,152,98,35240,0
1,22,1,6,0,12,1,152,278,42706,0
1,25,1,29,1,12,0,152,245,39384,0
1,40,1,28,0,24,1,26,59,39148,0
1,22,1,36,0,12,0,152,102,29429,0
1,22,1,39,0,12,1,152,66,38673,0
0,40,1,14,1,6,0,152,249,17838,0
1,49,1,23,0,6,1,26,13,41680,0
1,32,1,8,1,12,0,152,230,33752,0
0,24,1,41,1,12,1,152,240,40550,0
0,25,1,8,0,12,1,152,68,2630,0
1,21,1,46,1,12,0,152,274,32899,0
1,49,1,46,0,6,1,124,185,29806,1
1,51,1,28,0,24,1,26,235,42041,0
1,50,1,8,0,6,1,124,206,42049,0
0,25,1,27,0,12,1,152,37,27437,0
0,47,1,26,1,6,0,124,77,34301,0
0,23,1,36,1,12,0,160,290,31534,0
0,43,1,28,0,6,1,124,156,36867,0
1,56,1,11,0,24,1,26,213,30335,0
1,21,1,20,0,12,1,152,70,2630,0
1,59,1,28,1,6,0,26,48,63731,0
0,63,1,5,0,6,1,26,149,27311,0
0,56,1,30,0,6,1,140,59,33696,0
0,72,1,26,1,6,0,124,84,46198,0
0,37,1,46,0,6,1,124,240,21346,1
1,36,1,28,0,6,1,124,161,40471,0
0,68,1,50,1,6,1,64,57,27865,0
0,24,1,8,0,12,0,160,142,23911,0
1,54,1,28,0,6,1,122,168,26380,0
1,39,1,28,0,6,1,122,199,2630,0
1,53,1,28,1,6,1,124,164,53650,0
0,23,1,46,0,12,1,151,161,30998,0
0,45,1,36,0,6,1,154,170,42814,1
0,26,1,14,1,12,0,152,95,24927,0
0,20,1,15,0,12,1,160,124,32217,0
0,54,1,28,0,6,1,26,54,31358,1
1,46,1,28,0,6,1,122,281,44240,1
0,25,1,4,1,12,0,152,175,24862,0
1,43,1,17,0,6,1,154,87,36733,0
0,32,1,11,0,6,0,156,226,2630,0
0,26,1,50,1,12,0,152,60,25738,0
1,22,1,35,0,12,1,26,294,42342,0
0,73,1,28,1,6,0,13,212,2630,0
0,22,1,11,1,12,0,152,63,37018,0
0,27,1,45,1,12,0,152,246,23244,0
0,50,1,28,0,6,1,52,182,43912,0
1,48,1,49,0,6,1,124,64,31418,0
0,44,1,35,0,6,0,156,91,2630,0
1,27,1,28,1,12,0,152,166,47793,0
1,45,1,24,0,6,1,124,89,2630,1
1,70,1,28,1,6,0,122,15,37699,0
1,43,1,47,1,6,0,113,22,32947,0
0,29,1,28,1,12,0,152,12,29153,0
0,66,1,28,0,6,1,26,114,2630,1
0,71,1,14,1,6,0,26,111,49654,0
1,24,1,41,1,12,0,152,179,24516,0
1,43,1,0,0,6,1,26,251,2630,0
1,53,1,28,0,24,1,39,67,33762,0
1,24,1,13,1,12,0,152,153,20427,0
0,53,1,18,1,6,0,60,276,41565,0
1,35,1,28,0,6,1,163,117,43739,0
0,25,1,8,1,12,0,152,108,43525,0
1,25,1,15,1,12,0,152,232,28880,0
0,23,1,6,1,12,0,152,166,34954,0
0,22,1,8,1,12,0,152,278,32946,0
1,23,1,28,0,12,1,152,83,56720,0
0,28,1,29,0,6,1,156,80,2630,0
0,22,1,41,1,12,0,152,118,34541,0
0,50,1,41,0,6,0,124,187,40164,0
0,24,1,11,1,12,0,152,201,38531,0
1,23,1,50,0,12,0,152,15,22573,0
1,24,1,45,1,12,1,152,51,20157,0
1,50,1,30,0,6,1,163,176,36306,0
1,49,1,39,1,6,0,124,141,45962,0
1,48,1,28,1,6,0,124,64,43080,0
0,26,1,8,1,12,0,152,59,29906,0
0,22,1,8,1,12,0,152,37,34245,0
1,41,1,11,1,6,0,124,161,20470,0
0,22,1,30,0,12,0,152,223,34032,1
1,48,1,15,1,6,0,124,279,38295,0
0,31,1,8,0,12,0,1,78,2630,0
0,21,1,41,0,12,1,156,50,35185,0
0,30,1,46,0,12,1,156,15,27071,0
1,52,1,39,0,6,1,26,288,33610,0
0,22,1,13,0,12,1,152,292,26444,0
0,21,1,22,1,12,0,152,82,2630,0
0,44,1,28,0,6,1,26,182,47650,0
1,27,1,28,1,12,0,152,192,39281,0
0,22,1,44,1,12,0,152,201,25134,0
0,23,1,27,0,12,1,152,36,30122,0
1,74,1,28,1,6,0,122,104,29290,0
1,76,1,41,0,6,1,124,229,44980,0
0,33,1,30,0,12,1,124,70,26097,1
1,65,1,8,1,6,0,26,212,40010,0
1,57,1,39,1,6,0,124,201,45928,0
1,52,1,28,0,6,1,26,193,59317,1
1,39,1,28,0,6,1,26,66,36211,1
0,27,1,8,1,12,0,152,292,44458,0
1,70,1,28,0,24,1,3,186,47284,0
0,20,1,17,1,12,0,160,97,34807,0
1,30,1,41,1,12,0,152,239,42761,0
1,32,1,28,0,12,1,122,126,19880,0
0,39,1,41,0,6,1,157,193,2630,1
0,24,1,28,1,12,0,152,173,39002,0
0,52,1,41,0,24,1,163,257,50316,0
0,41,1,28,0,6,1,157,286,83846,0
1,51,1,8,1,6,0,124,235,31197,0
1,43,1,29,0,6,1,26,124,38048,0
1,22,1,46,1,12,0,152,77,32827,0
1,42,1,28,0,6,0,26,19,41649,0
0,24,1,45,1,12,0,152,147,23689,0
1,40,1,7,0,6,1,124,270,26510,0
1,24,1,28,1,12,0,152,255,50391,0
1,54,1,28,1,6,0,26,229,45826,0
0,26,1,17,1,12,0,152,179,40999,0
0,44,1,28,0,6,1,124,289,42486,0
0,25,1,45,1,12,0,26,273,27747,0
0,28,1,27,1,6,0,156,263,2630,0
0,25,1,8,1,12,0,160,65,27517,0
0,24,1,46,1,12,0,152,233,21303,0
0,45,1,2,1,6,0,152,28,40748,0
0,50,1,28,0,6,1,26,11,36433,1
0,43,1,41,0,6,0,26,52,26294,0
1,57,1,28,0,6,1,156,113,2630,1
1,35,1,28,0,6,1,154,108,42078,0
0,44,1,28,0,24,1,124,138,34555,1
1,20,1,15,0,12,1,160,19,27171,0
0,28,1,3,1,12,0,152,118,28911,0
1,52,1,28,0,6,1,124,170,45317,0
0,23,1,36,1,12,0,152,111,38326,0
1,47,1,28,0,6,1,124,42,43861,0
1,48,1,8,0,6,1,26,135,62826,0
0,21,1,11,0,12,1,152,167,30320,0
0,32,1,28,0,12,1,152,99,34874,0
1,21,1,8,1,12,0,160,108,42024,0
0,27,1,50,1,12,0,152,157,32338,0
0,20,1,46,1,12,0,160,256,22273,0
0,44,1,49,0,6,1,26,225,16466,0
1,27,1,30,0,12,1,152,191,28206,0
0,41,1,28,1,6,0,26,248,25790,0
0,24,1,41,1,12,0,152,295,37273,0
1,21,1,8,1,12,0,160,268,33722,0
1,37,1,41,0,6,1,26,155,39557,1
0,34,1,30,0,6,1,26,181,26001,0
1,43,1,18,0,6,1,157,290,58973,0
0,25,1,10,1,12,0,152,53,23874,0
1,76,0,27,0,6,1,26,69,24173,0
1,47,1,8,1,6,0,124,93,57779,0
1,22,1,33,1,12,0,152,44,26326,0
1,23,1,37,0,12,1,152,41,36881,0
0,33,1,28,1,6,0,124,166,47285,0
1,41,1,29,0,6,1,124,185,38371,1
1,49,1,28,0,6,1,26,217,24260,1
1,39,1,28,1,6,0,26,75,22092,0
1,48,1,28,0,6,1,26,256,39369,0
1,42,1,28,0,6,1,124,113,2630,0
1,55,1,28,0,6,1,26,126,2630,0
1,22,1,46,1,12,0,152,152,26102,0
1,23,1,31,1,12,0,151,259,2630,0
0,54,1,9,0,6,1,124,149,35231,0
1,52,1,46,0,6,0,156,272,2630,0
0,24,1,45,0,12,1,151,82,22707,0
1,24,1,35,0,12,1,152,184,45130,0
0,25,1,3,1,12,0,152,121,2630,0
0,61,1,18,1,6,0,124,185,2630,0
0,27,1,13,1,12,0,152,252,27389,0
1,59,1,30,0,6,1,26,248,52949,0
1,42,1,15,0,6,1,160,232,2630,0
1,35,1,46,0,6,1,124,129,34747,1
1,25,1,41,1,12,0,152,260,46433,0
1,48,1,8,0,6,1,124,47,46341,0
0,26,1,46,1,12,1,26,41,30270,0
1,42,1,28,1,6,0,26,123,30718,0
0,26,1,8,1,12,0,152,248,24015,0
0,28,1,26,0,12,1,152,163,2630,0
0,36,1,46,0,6,1,160,102,2630,1
1,50,1,46,0,6,0,26,47,26412,0
0,44,1,28,0,6,1,122,292,37365,0
0,29,1,28,1,12,0,152,103,99793,0
1,21,1,20,1,12,0,160,272,2630,0
1,25,1,8,0,12,1,152,62,73391,1
1,44,1,33,1,6,0,124,199,30546,0
1,25,1,26,1,12,0,152,290,29538,0
1,49,1,28,1,6,0,26,109,46209,0
0,25,1,6,1,12,0,152,245,17882,0
1,42,1,28,0,6,1,26,38,37846,1
0,47,1,50,1,6,0,124,84,28267,0
0,55,1,28,0,6,1,26,57,57499,1
0,44,1,8,0,6,1,26,253,26665,0
0,24,1,2,1,12,0,152,172,28487,0
0,48,1,31,0,6,1,124,247,2630,0
0,27,1,3,1,12,0,152,56,27030,0
1,40,1,39,0,6,0,156,177,2630,0
0,23,1,37,1,12,0,152,156,55169,0
0,59,1,46,1,6,0,124,250,22876,0
1,52,1,28,0,24,1,26,173,32518,0
1,48,1,28,0,6,1,26,282,29888,0
0,36,1,21,0,6,1,26,142,28450,1
0,24,1,17,1,12,0,152,148,32109,0
1,50,1,8,0,6,1,124,64,47944,1
1,47,1,39,0,6,1,26,28,27655,0
1,44,1,28,0,6,1,26,142,36116,0
1,26,1,13,1,12,0,152,271,2630,0
0,26,1,41,1,12,0,152,224,40571,0
0,23,1,37,0,12,1,152,252,32889,0
0,26,1,35,1,12,0,152,212,73361,0
1,35,1,3,0,6,1,154,276,23959,1
1,24,1,47,1,12,0,152,161,43836,0
1,53,1,28,0,6,1,26,276,57908,1
0,27,1,41,1,12,0,152,264,39516,0
1,24,1,30,1,12,0,152,104,27330,0
1,21,1,3,1,12,0,152,215,20898,0
0,25,1,47,1,12,0,152,161,34960,0
0,46,1,29,0,6,1,154,166,2630,0
1,40,1,3,0,6,0,124,132,25848,0
1,50,1,36,0,6,1,26,192,2630,0
1,73,1,29,0,24,1,124,153,57607,0
0,29,1,19,1,12,0,152,157,2630,0
1,75,1,3,1,6,0,26,263,34141,0
0,23,1,30,1,12,0,152,89,25311,0
0,23,1,47,1,12,0,152,269,32967,0
0,64,1,28,0,6,1,26,276,29565,0
1,57,1,28,0,6,1,26,237,29820,1
1,22,1,50,0,12,1,152,175,35620,0
0,36,1,15,0,6,1,157,45,2630,0
0,43,1,8,1,6,0,152,110,44752,0
0,37,1,28,0,6,0,26,53,37297,0
1,24,1,46,1,12,0,152,11,30488,0
0,27,1,14,1,12,0,152,288,25492,0
0,31,1,12,1,12,0,152,26,27588,0
0,23,1,28,1,12,0,152,87,31056,0
0,21,1,30,0,12,1,160,16,37239,0
1,43,1,28,0,6,1,26,125,31081,0
1,43,1,24,0,6,1,124,295,31614,0
1,51,1,28,0,6,1,26,117,28585,0
0,76,1,29,0,6,1,61,296,46667,0
1,21,1,28,0,12,1,163,92,53673,0
0,20,1,50,0,12,1,160,86,43653,0
1,39,1,28,0,6,1,124,159,32778,1
1,60,1,8,0,6,1,25,32,2630,0
1,33,1,41,1,12,0,152,124,42187,0
0,41,1,28,0,6,1,25,289,36203,1
1,25,1,37,1,12,1,152,213,34635,0
1,26,1,45,1,12,0,152,139,26402,0
1,45,1,30,0,6,1,26,13,22780,0
1,44,1,28,0,6,1,26,200,42639,0
0,26,1,47,1,12,1,152,49,34909,0
1,69,1,28,0,6,1,26,101,56120,0
0,24,1,36,1,12,0,152,277,31470,0
1,41,1,19,0,6,1,124,138,2630,0
0,25,1,13,0,12,1,26,74,20287,0
0,23,1,18,1,12,0,26,272,43008,0
1,50,1,28,1,6,0,26,57,50223,0
1,39,1,29,1,6,0,124,121,40011,0
1,39,1,45,1,6,0,152,186,23227,0
0,26,1,35,0,12,1,152,202,22168,0
1,53,1,28,0,6,0,25,181,42571,0
1,40,1,28,0,6,1,122,280,40557,1
0,43,1,28,0,6,1,163,138,34182,1
1,55,1,28,1,6,0,26,211,39250,0
1,50,1,2,1,6,1,26,106,37933,0
0,26,1,28,1,12,0,152,136,19580,0
0,31,1,28,0,12,1,124,154,34746,1
1,40,1,46,0,6,1,94,108,39948,0
0,26,1,50,1,12,0,152,220,2630,0
0,28,1,50,1,12,0,152,298,39985,0
1,52,1,48,1,6,0,124,185,2630,0
1,46,1,28,0,6,1,26,268,58172,0
1,28,1,20,0,12,1,124,47,2630,1
1,41,1,46,1,6,0,124,109,22662,0
1,52,1,46,0,6,1,26,13,2630,1
1,41,1,8,0,6,1,124,236,31386,0
0,52,1,36,0,6,1,152,263,45522,0
0,61,1,15,1,6,0,26,262,2630,0
1,26,1,33,1,12,0,152,272,29340,0
0,22,1,33,1,12,0,152,202,35325,0
0,37,1,1,1,6,0,155,160,2630,0
1,22,1,15,1,12,1,152,173,37008,0
0,27,1,21,1,12,0,152,72,33806,0
1,29,1,41,1,12,0,152,200,31917,0
0,24,1,38,1,6,0,124,24,33308,0
0,60,1,8,0,24,1,157,215,45157,0
1,24,1,15,1,12,0,152,196,23253,0
1,40,1,46,0,6,1,124,134,36207,0
1,25,1,28,0,12,1,152,19,68589,1
1,34,1,11,0,6,1,163,157,26195,1
0,48,1,28,0,6,1,26,166,37039,0
0,35,1,28,0,6,1,157,253,2630,1
0,24,1,50,1,12,0,152,103,26062,0
0,74,1,48,0,24,1,15,295,2630,1
1,25,1,37,0,12,1,152,203,35098,1
1,32,1,33,1,6,0,124,135,34572,0
0,49,1,33,0,6,1,26,35,43567,0
1,43,1,33,0,6,1,124,19,39961,0
1,65,1,28,0,24,1,26,169,55920,1
0,24,1,19,1,12,0,152,252,24712,0
1,48,1,28,1,6,0,26,142,2630,0
1,41,1,28,0,6,1,124,42,49335,0
1,38,1,28,0,6,1,13,289,41798,1
0,61,1,46,0,24,1,11,84,32780,0
1,50,1,28,1,6,0,124,125,43581,0
0,27,1,41,1,12,0,152,154,2630,0
0,21,1,47,1,12,0,160,110,25791,0
1,21,1,11,0,12,1,152,114,24338,0
1,32,1,37,1,12,0,152,153,36691,0
1,23,1,15,0,12,1,152,138,37971,0
1,25,1,32,1,12,0,152,113,24476,0
0,27,1,47,0,12,1,122,54,28257,0
1,56,1,35,1,6,1,156,188,2630,0
0,26,1,27,0,12,1,152,61,21925,0
0,46,1,28,1,6,0,26,43,29555,0
1,71,1,50,1,6,0,25,230,43113,0
1,26,1,28,1,12,0,152,165,36173,0
0,58,1,28,0,6,1,26,189,39937,0
1,21,1,8,1,12,0,160,33,29941,0
1,24,1,25,1,12,0,152,77,58156,0
1,24,1,33,1,12,0,26,253,2630,0
0,50,1,8,1,6,1,26,21,60893,0
0,23,1,17,1,12,0,152,182,28263,0
0,26,1,28,1,12,0,152,104,32109,0
0,56,1,8,1,6,0,152,253,36353,0
1,65,1,46,0,6,1,155,18,31821,0
1,22,1,30,1,12,0,152,210,30772,0
0,23,1,11,1,12,0,152,297,34752,0
0,27,1,18,0,12,0,152,152,39628,0
1,37,1,28,0,6,1,154,12,34822,0
1,23,1,28,1,12,0,152,86,2630,0
0,37,1,15,1,6,0,152,80,31785,0
0,29,1,41,1,12,0,152,187,47220,0
0,33,1,28,0,6,1,154,53,41718,1
1,26,1,12,1,12,0,160,130,2630,0
1,31,1,11,0,12,1,152,76,29517,0
0,66,1,28,0,6,1,13,286,45832,0
1,56,1,13,0,6,0,26,34,20812,0
1,37,1,19,0,6,1,157,23,2630,1
1,75,1,46,0,6,1,124,284,30362,0
1,50,1,29,1,6,0,7,147,39259,0
1,54,1,3,1,6,0,124,174,16029,0
1,20,1,28,1,6,0,156,293,2630,0
1,22,1,46,1,12,0,152,290,31747,0
1,43,1,28,1,6,0,124,115,35547,0
0,24,1,28,0,12,1,124,77,51743,0
1,35,1,41,0,6,1,152,225,46082,0
1,49,0,29,1,6,1,26,175,37303,0
0,79,1,28,0,6,1,124,243,39136,0
0,22,1,46,1,12,0,152,24,33833,0
0,26,1,16,0,12,0,152,213,32444,0
1,22,1,50,0,12,1,152,50,37165,0
1,49,1,7,0,6,1,124,133,28972,0
1,23,1,32,1,12,0,152,31,2630,0
1,22,1,44,1,12,0,152,230,37918,0
1,22,1,28,1,12,0,152,48,58190,0
0,38,1,3,0,6,1,124,260,19856,0
0,27,1,28,1,12,0,152,41,35012,0
0,29,1,28,0,6,1,154,29,25597,1
1,24,1,30,1,12,0,152,28,26092,0
0,21,1,37,0,12,1,160,10,2630,0
0,23,1,11,1,12,0,152,100,39528,0
0,52,1,28,0,6,1,26,233,35816,0
0,25,1,45,1,12,0,152,78,29708,0
1,59,1,28,0,6,0,26,19,43771,0
0,24,1,45,0,12,1,151,21,22495,0
0,48,1,28,0,6,1,124,25,41771,0
1,55,1,28,0,6,1,26,79,48247,0
0,22,1,28,1,6,0,124,59,2630,0
1,26,1,35,1,12,0,152,89,30582,0
0,28,1,31,0,12,1,152,210,2630,0
0,40,1,28,0,6,1,124,209,49322,0
1,44,1,28,0,6,1,26,169,41155,0
0,28,1,30,1,12,0,152,12,36744,0
0,26,1,19,0,6,0,156,14,2630,0
0,22,1,8,0,12,1,152,224,36039,0
0,35,1,36,1,6,0,124,14,26930,0
0,40,1,28,0,6,1,26,16,38060,0
0,36,1,28,1,6,0,26,73,52872,0
0,61,1,15,0,6,1,26,131,26988,0
0,77,1,28,1,6,0,22,276,32051,0
0,25,1,11,1,12,0,152,179,27714,0
1,29,1,38,0,6,1,26,121,35102,1
1,26,1,30,0,12,0,152,49,29467,1
0,24,1,41,1,12,0,152,281,2630,0
0,31,1,30,1,12,0,152,187,27880,0
1,20,1,28,0,6,1,26,282,31879,0
0,25,1,36,1,12,0,152,73,45306,0
0,22,1,45,1,12,0,152,134,31377,0
0,23,1,8,1,12,1,160,279,31035,0
0,63,1,28,0,6,1,55,204,35386,0
0,64,1,0,0,6,1,26,27,2630,0
1,54,1,14,1,6,1,160,297,2630,0
1,52,1,11,0,6,1,157,18,2630,1
1,44,1,28,1,6,0,124,117,25203,0
0,47,1,28,0,6,1,26,220,51078,1
1,36,1,41,1,6,0,109,271,2630,0
1,42,1,45,0,6,1,156,43,2630,1
0,24,1,39,1,12,0,152,91,2630,0
0,62,1,48,0,6,0,26,273,2630,0
1,61,1,19,0,6,0,26,141,27163,0
1,51,1,40,0,6,1,124,263,44022,1
0,63,1,28,1,6,0,26,161,48570,0
1,57,1,39,1,6,0,18,30,37193,0
1,54,1,36,0,6,1,152,165,31035,1
1,58,1,29,0,6,0,26,229,28383,0
1,71,1,28,0,6,1,122,191,68503,0
0,55,1,28,1,6,0,26,214,50285,0
1,26,1,30,0,6,1,157,61,27365,1
0,21,1,26,0,12,1,152,196,39661,0
1,23,1,8,1,12,0,152,299,37610,0
0,26,1,30,1,12,0,152,50,20592,0
0,26,1,37,0,6,1,156,285,2630,1
1,54,1,31,0,6,1,124,222,2630,0
1,32,1,11,0,12,1,124,122,28906,1
0,48,1,8,0,6,1,124,256,34001,0
0,25,1,30,1,12,1,152,175,25812,0
